name,label
"Impact of Russian illegal war of aggression against Ukraine on the EU transport and tourism sectors",0
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Protection of animals during transport",1
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Digital Services Act",0
"Digital Services Act",0
"Protection of animals during transport",1
"Strengthening Europol's mandate: entry of alerts in SIS",0
"EU/Mauritania Sustainable Fisheries Partnership Agreement and Implementing Protocol",0
"EU-Mauritania Sustainable Fisheries Partnership Agreement and Implementing Protocol (Resolution)",0
"Revision of the EU Emissions Trading System",1
"Social Climate Fund",1
"Revision of the EU Emissions Trading System for aviation",1
"Notification under the Carbon Offsetting and Reduction Scheme for International Aviation (CORSIA)",1
"Binding annual greenhouse gas emission reductions by Member States (Effort Sharing Regulation)",1
"Land use, land use change and forestry (LULUCF)",1
"CO2 emission standards for cars and vans",1
"The EU's Foreign, Security and Defence Policy after the Russian invasion of Ukraine",0
"Security in the Eastern Partnership area and the role of the common security and defence policy",0
"Strengthening Europol's mandate: entry of alerts in SIS",0
"EU/Mauritania Sustainable Fisheries Partnership Agreement and Implementing Protocol",0
"EU-Mauritania Sustainable Fisheries Partnership Agreement and Implementing Protocol (Resolution)",0
"Revision of the EU Emissions Trading System",1
"Social Climate Fund",1
"Revision of the EU Emissions Trading System for aviation",1
"Notification under the Carbon Offsetting and Reduction Scheme for International Aviation (CORSIA)",1
"Binding annual greenhouse gas emission reductions by Member States (Effort Sharing Regulation)",1
"Land use, land use change and forestry (LULUCF)",0
"CO2 emission standards for cars and vans",1
"The EU's Foreign, Security and Defence Policy after the Russian invasion of Ukraine",0
"Security in the Eastern Partnership area and the role of the common security and defence policy",0
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Protection of animals during transport",1
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Digital Services Act",0
"Digital Services Act",0
"Protection of animals during transport",1
"Numerical strength of interparliamentary delegations",0
"Challenges for urban areas in the post-COVID-19 era",0
"Impact of national tax reforms on the EU economy",0
"Objection pursuant to Rule 112(2) and (3): Genetically modified soybean GMB151 (BCS-GM151-6)",1
"Objection pursuant to Rule 112(2) and (3): Genetically modified cotton GHB614 (BCS-GH��2-5)",1
"Objection pursuant to Rule 111(3): European Maritime, Fisheries and Aquaculture Fund: time periods for the inadmissibility of applications for support",0
"Objection pursuant to Rule 111(3): Acceptance period of vaccination certificates issued in the EU Digital COVID Certificate format indicating the completion of the primary vaccination series",0
"Implementation report on on-farm animal welfare",1
"Activities of the European Ombudsman - annual report 2020",0
"A European strategy for offshore renewable energy",1
"Assessment of the implementation of Article 50 TEU",0
"Implementation of the Sixth VAT Directive",0
"Strengthening Europe in the fight against cancer",0
"Catch documentation programme for bluefin tuna",1
"Catch documentation programme for bluefin tuna",1
"Mobilisation of the European Globalisation Adjustment Fund - application EGF/2021/005 FR/AIRBUS - France",1
"rapport annuel 2021",0
"Implementation report on on-farm animal welfare",1
"Activities of the European Ombudsman - annual report 2020",0
"A European strategy for offshore renewable energy",1
"Assessment of the implementation of Article 50 TEU",0
"Implementation of the Sixth VAT Directive",0
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Protection of animals during transport",1
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Digital Services Act",0
"Digital Services Act",0
"Protection of animals during transport",1
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Protection of animals during transport",0
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Digital Services Act",0
"Digital Services Act",0
"Protection of animals during transport",0
"EU Digital COVID Certificate - Union citizens",0
"EU Digital COVID Certificate - third-country nationals",0
"Transitional rules for the packaging and labelling of veterinary medicinal products",1
"The case of Osman Kavala in Turkey ",0
"Reports of continued organ harvesting in China ",0
"The continuous crackdown of political opposition in Cambodia ",0
"Competition policy - annual report 2021",0
"Threats to stability, security and democracy in Western and Sahelian Africa",0
"Ongoing hearings under Article 7(1) TEU regarding Poland and Hungary",0
"State of play of the EU-Moldova cooperation",0
"The impact of the war against Ukraine on women",0
"Impact of Russian illegal war of aggression against Ukraine on the EU transport and tourism sectors",0
"EU Digital COVID Certificate - Union citizens",0
"EU Digital COVID Certificate - third-country nationals",0
"Transitional rules for the packaging and labelling of veterinary medicinal products",1
"The case of Osman Kavala in Turkey ",0
"Reports of continued organ harvesting in China ",0
"The continuous crackdown of political opposition in Cambodia ",0
"Competition policy - annual report 2021",0
"Threats to stability, security and democracy in Western and Sahelian Africa",0
"Ongoing hearings under Article 7(1) TEU regarding Poland and Hungary",0
"State of play of the EU-Moldova cooperation",0
"The impact of the war against Ukraine on women",0
"Impact of Russian illegal war of aggression against Ukraine on the EU transport and tourism sectors",0
"EU Digital COVID Certificate - Union citizens",0
"EU Digital COVID Certificate - third-country nationals",0
"Transitional rules for the packaging and labelling of veterinary medicinal products",1
"The case of Osman Kavala in Turkey ",0
"Reports of continued organ harvesting in China ",0
"The continuous crackdown of political opposition in Cambodia ",0
"Competition policy - annual report 2021",0
"Threats to stability, security and democracy in Western and Sahelian Africa",0
"Ongoing hearings under Article 7(1) TEU regarding Poland and Hungary",0
"State of play of the EU-Moldova cooperation",0
"The impact of the war against Ukraine on women",0
"Impact of Russian illegal war of aggression against Ukraine on the EU transport and tourism sectors",0
"Numerical strength of interparliamentary delegations",0
"Challenges for urban areas in the post-COVID-19 era",0
"Impact of national tax reforms on the EU economy",0
"Objection pursuant to Rule 112(2) and (3): Genetically modified soybean GMB151 (BCS-GM151-6)",1
"Objection pursuant to Rule 112(2) and (3): Genetically modified cotton GHB614 (BCS-GH��2-5)",0
"Objection pursuant to Rule 111(3): European Maritime, Fisheries and Aquaculture Fund: time periods for the inadmissibility of applications for support",0
"Objection pursuant to Rule 111(3): Acceptance period of vaccination certificates issued in the EU Digital COVID Certificate format indicating the completion of the primary vaccination series",0
"Implementation report on on-farm animal welfare",1
"Activities of the European Ombudsman - annual report 2020",0
"A European strategy for offshore renewable energy",1
"Assessment of the implementation of Article 50 TEU",0
"Implementation of the Sixth VAT Directive",1
"Strengthening Europe in the fight against cancer",0
"Catch documentation programme for bluefin tuna",1
"Catch documentation programme for bluefin tuna",1
"Mobilisation of the European Globalisation Adjustment Fund - application EGF/2021/005 FR/AIRBUS - France",0
"Implementation report on on-farm animal welfare",0
"Activities of the European Ombudsman - annual report 2020",0
"A European strategy for offshore renewable energy",1
"Assessment of the implementation of Article 50 TEU",0
"Implementation of the Sixth VAT Directive",0
"The human rights situation in Xinjiang, including the Xinjiang police files ",0
"The instrumentalisation of justice as a repressive tool in Nicaragua",0
"The rule of law and the potential approval of the Polish national Recovery Plan (RRF)",0
"International procurement instrument",0
"Parliament's right of initiative",0
"Global threats to abortion rights: the possible overturn of abortion rights in the US by the Supreme Court",0
"The call for a Convention for the revision of the Treaties",0
"A new trade instrument to ban products made by forced labour",0
"Numerical strength of interparliamentary delegations",0
"Challenges for urban areas in the post-COVID-19 era",0
"Impact of national tax reforms on the EU economy",0
"Objection pursuant to Rule 112(2) and (3): Genetically modified soybean GMB151 (BCS-GM151-6)",1
"Objection pursuant to Rule 112(2) and (3): Genetically modified cotton GHB614 (BCS-GH��2-5)",1
"Objection pursuant to Rule 111(3): European Maritime, Fisheries and Aquaculture Fund: time periods for the inadmissibility of applications for support",0
"Objection pursuant to Rule 111(3): Acceptance period of vaccination certificates issued in the EU Digital COVID Certificate format indicating the completion of the primary vaccination series",0
"Implementation report on on-farm animal welfare",1
"Activities of the European Ombudsman - annual report 2020",0
"A European strategy for offshore renewable energy",1
"Assessment of the implementation of Article 50 TEU",0
"Implementation of the Sixth VAT Directive",0
"Strengthening Europe in the fight against cancer",0
"Catch documentation programme for bluefin tuna",1
"Catch documentation programme for bluefin tuna",1
"Mobilisation of the European Globalisation Adjustment Fund - application EGF/2021/005 FR/AIRBUS - France",0
"Implementation report on on-farm animal welfare",1
"Activities of the European Ombudsman - annual report 2020",0
"A European strategy for offshore renewable energy",1
"Assessment of the implementation of Article 50 TEU",0
"Implementation of the Sixth VAT Directive",0
"The human rights situation in Xinjiang, including the Xinjiang police files ",0
"The instrumentalisation of justice as a repressive tool in Nicaragua",0
"The rule of law and the potential approval of the Polish national Recovery Plan (RRF)",0
"International procurement instrument",0
"Parliament's right of initiative",0
"Global threats to abortion rights: the possible overturn of abortion rights in the US by the Supreme Court",0
"The call for a Convention for the revision of the Treaties",0
"A new trade instrument to ban products made by forced labour",0
"Numerical strength of interparliamentary delegations",0
"Challenges for urban areas in the post-COVID-19 era",0
"Impact of national tax reforms on the EU economy",0
"Objection pursuant to Rule 112(2) and (3): Genetically modified soybean GMB151 (BCS-GM151-6)",1
"Objection pursuant to Rule 112(2) and (3): Genetically modified cotton GHB614 (BCS-GH��2-5)",1
"Objection pursuant to Rule 111(3): European Maritime, Fisheries and Aquaculture Fund: time periods for the inadmissibility of applications for support",0
"Objection pursuant to Rule 111(3): Acceptance period of vaccination certificates issued in the EU Digital COVID Certificate format indicating the completion of the primary vaccination series",0
"Implementation report on on-farm animal welfare",1
"Activities of the European Ombudsman - annual report 2020",0
"A European strategy for offshore renewable energy",1
"Assessment of the implementation of Article 50 TEU",0
"Implementation of the Sixth VAT Directive",0
"Strengthening Europe in the fight against cancer",0
"Catch documentation programme for bluefin tuna",1
"Catch documentation programme for bluefin tuna",1
"Mobilisation of the European Globalisation Adjustment Fund - application EGF/2021/005 FR/AIRBUS - France",0
"Implementation report on on-farm animal welfare",1
"Activities of the European Ombudsman - annual report 2020",0
"A European strategy for offshore renewable energy",1
"Assessment of the implementation of Article 50 TEU",0
"Implementation of the Sixth VAT Directive",0
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Protection of animals during transport",1
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Digital Services Act",0
"Digital Services Act",0
"Protection of animals during transport",1
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Protection of animals during transport",0
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Digital Services Act",0
"Digital Services Act",0
"Protection of animals during transport",1
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Protection of animals during transport",1
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Digital Services Act",0
"Digital Services Act",0
"Protection of animals during transport",1
"The human rights situation in Xinjiang, including the Xinjiang police files ",0
"The instrumentalisation of justice as a repressive tool in Nicaragua",0
"The rule of law and the potential approval of the Polish national Recovery Plan (RRF)",0
"International procurement instrument",0
"Parliament's right of initiative",0
"Global threats to abortion rights: the possible overturn of abortion rights in the US by the Supreme Court",0
"The call for a Convention for the revision of the Treaties",0
"A new trade instrument to ban products made by forced labour",0
"The human rights situation in Xinjiang, including the Xinjiang police files ",0
"The instrumentalisation of justice as a repressive tool in Nicaragua",0
"The rule of law and the potential approval of the Polish national Recovery Plan (RRF)",0
"International procurement instrument",0
"Parliament's right of initiative",0
"Global threats to abortion rights: the possible overturn of abortion rights in the US by the Supreme Court",0
"The call for a Convention for the revision of the Treaties",0
"A new trade instrument to ban products made by forced labour",0
"The human rights situation in Xinjiang, including the Xinjiang police files ",0
"The instrumentalisation of justice as a repressive tool in Nicaragua",0
"The rule of law and the potential approval of the Polish national Recovery Plan (RRF)",0
"International procurement instrument",0
"Parliament's right of initiative",0
"Global threats to abortion rights: the possible overturn of abortion rights in the US by the Supreme Court",0
"The call for a Convention for the revision of the Treaties",0
"A new trade instrument to ban products made by forced labour",0
"Tax-free shops situated in the French terminal of the Channel Tunnel",0
"Rates of value added tax",0
"Objection pursuant to Rule 112(2) and (3): Genetically modified cotton GHB811 (BCS-GH811-4)",1
"Objection pursuant to Rule 112(2) and (3): Genetically modified oilseed rape 73496 (DP-�73496-04)",1
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"Foreign interference in all democratic processes in the EU",0
"Citizenship and residence by investment schemes",0
"Engaging with citizens: the right to petition and refer to the European Ombudsman, the European Citizens' Initiative",0
"European Semester for economic policy coordination: annual sustainable growth survey 2022",0
"European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022",0
"Batteries and waste batteries",1
"General Union Environment Action Programme to 2030",0
"A new EU strategic framework on health and safety at work post 2020",0
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Setting up a committee of inquiry to investigate the use of the Pegasus and equivalent surveillance spyware",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"The human rights situation in Xinjiang, including the Xinjiang police files ",0
"The instrumentalisation of justice as a repressive tool in Nicaragua",0
"The rule of law and the potential approval of the Polish national Recovery Plan (RRF)",0
"International procurement instrument",0
"Parliament's right of initiative",0
"Global threats to abortion rights: the possible overturn of abortion rights in the US by the Supreme Court",0
"The call for a Convention for the revision of the Treaties",0
"A new trade instrument to ban products made by forced labour",0
"The human rights situation in Xinjiang, including the Xinjiang police files ",0
"The instrumentalisation of justice as a repressive tool in Nicaragua",0
"The rule of law and the potential approval of the Polish national Recovery Plan (RRF)",0
"International procurement instrument",0
"Parliament's right of initiative",0
"Global threats to abortion rights: the possible overturn of abortion rights in the US by the Supreme Court",0
"The call for a Convention for the revision of the Treaties",0
"A new trade instrument to ban products made by forced labour",0
"The human rights situation in Xinjiang, including the Xinjiang police files ",0
"The instrumentalisation of justice as a repressive tool in Nicaragua",0
"The rule of law and the potential approval of the Polish national Recovery Plan (RRF)",0
"International procurement instrument",0
"Parliament's right of initiative",0
"Global threats to abortion rights: the possible overturn of abortion rights in the US by the Supreme Court",0
"The call for a Convention for the revision of the Treaties",0
"A new trade instrument to ban products made by forced labour",0
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Protection of animals during transport",0
"Violations of fundamental freedoms in Hong Kong",0
"Situation in Kazakhstan",0
"Political crisis in Sudan",0
"Digital Services Act",0
"Digital Services Act",0
"Protection of animals during transport",0
"Tax-free shops situated in the French terminal of the Channel Tunnel",0
"Rates of value added tax",0
"Objection pursuant to Rule 112(2) and (3): Genetically modified cotton GHB811 (BCS-GH811-4)",1
"Objection pursuant to Rule 112(2) and (3): Genetically modified oilseed rape 73496 (DP-�73496-4)",1
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"Foreign interference in all democratic processes in the EU",0
"Citizenship and residence by investment schemes",0
"Engaging with citizens: the right to petition and refer to the European Ombudsman, the European Citizens' Initiative",0
"European Semester for economic policy coordination: annual sustainable growth survey 2022",0
"European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022",0
"Batteries and waste batteries",1
"General Union Environment Action Programme to 2030",1
"A new EU strategic framework on health and safety at work post 2020",0
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Setting up a committee of inquiry to investigate the use of the Pegasus and equivalent surveillance spyware",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"Tax-free shops situated in the French terminal of the Channel Tunnel",0
"Rates of value added tax",0
"Objection pursuant to Rule 112(2) and (3): Genetically modified cotton GHB811 (BCS-GH811-4)",1
"Objection pursuant to Rule 112(2) and (3): Genetically modified oilseed rape 73496 (DP-�73496-4)",1
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"Foreign interference in all democratic processes in the EU",0
"Citizenship and residence by investment schemes",0
"Engaging with citizens: the right to petition and refer to the European Ombudsman, the European Citizens' Initiative",0
"European Semester for economic policy coordination: annual sustainable growth survey 2022",0
"European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022",0
"Batteries and waste batteries",1
"General Union Environment Action Programme to 2030",1
"A new EU strategic framework on health and safety at work post 2020",0
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Setting up a committee of inquiry to investigate the use of the Pegasus and equivalent surveillance spyware",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"Tax-free shops situated in the French terminal of the Channel Tunnel",0
"Rates of value added tax",0
"Objection pursuant to Rule 112(2) and (3): Genetically modified cotton GHB811 (BCS-GH811-4)",1
"Objection pursuant to Rule 112(2) and (3): Genetically modified oilseed rape 73496 (DP-�73496-4)",1
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"Foreign interference in all democratic processes in the EU",0
"Citizenship and residence by investment schemes",0
"Engaging with citizens: the right to petition and refer to the European Ombudsman, the European Citizens' Initiative",0
"European Semester for economic policy coordination: annual sustainable growth survey 2022",0
"European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022",0
"Batteries and waste batteries",4
"General Union Environment Action Programme to 2030",0
"A new EU strategic framework on health and safety at work post 2020",0
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Setting up a committee of inquiry to investigate the use of the Pegasus and equivalent surveillance spyware",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"Tax-free shops situated in the French terminal of the Channel Tunnel",0
"Rates of value added tax",0
"Objection pursuant to Rule 112(2) and (3): Genetically modified cotton GHB811 (BCS-GH811-4)",4
"Objection pursuant to Rule 112(2) and (3): Genetically modified oilseed rape 73496 (DP-�73496-4)",4
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"Foreign interference in all democratic processes in the EU",0
"Citizenship and residence by investment schemes",0
"Engaging with citizens: the right to petition and refer to the European Ombudsman, the European Citizens' Initiative",0
"European Semester for economic policy coordination: annual sustainable growth survey 2022",0
"European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022",0
"Batteries and waste batteries",4
"General Union Environment Action Programme to 2030",1
"A new EU strategic framework on health and safety at work post 2020",0
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Setting up a committee of inquiry to investigate the use of the Pegasus and equivalent surveillance spyware",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"Tax-free shops situated in the French terminal of the Channel Tunnel",0
"Rates of value added tax",0
"Objection pursuant to Rule 112(2) and (3): Genetically modified cotton GHB811 (BCS-GH811-4)",1
"Objection pursuant to Rule 112(2) and (3): Genetically modified oilseed rape 73496 (DP-�73496-4)",1
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"Foreign interference in all democratic processes in the EU",0
"Citizenship and residence by investment schemes",0
"Engaging with citizens: the right to petition and refer to the European Ombudsman, the European Citizens' Initiative",0
"European Semester for economic policy coordination: annual sustainable growth survey 2022",1
"European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022",0
"Batteries and waste batteries",1
"General Union Environment Action Programme to 2030",1
"A new EU strategic framework on health and safety at work post 2020",0
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Setting up a committee of inquiry to investigate the use of the Pegasus and equivalent surveillance spyware",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"Tax-free shops situated in the French terminal of the Channel Tunnel",0
"Rates of value added tax",0
"Objection pursuant to Rule 112(2) and (3): Genetically modified cotton GHB811 (BCS-GH811-4)",1
"Objection pursuant to Rule 112(2) and (3): Genetically modified oilseed rape 73496 (DP-�73496-4)",1
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"Foreign interference in all democratic processes in the EU",0
"Citizenship and residence by investment schemes",0
"Engaging with citizens: the right to petition and refer to the European Ombudsman, the European Citizens' Initiative",0
"European Semester for economic policy coordination: annual sustainable growth survey 2022",1
"European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022",1
"Batteries and waste batteries",1
"General Union Environment Action Programme to 2030",1
"A new EU strategic framework on health and safety at work post 2020",0
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Setting up a committee of inquiry to investigate the use of the Pegasus and equivalent surveillance spyware",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"European Withholding Tax framework",0
"Myanmar, one year after the coup",0
"Destruction of cultural heritage in Nagorno-Karabakh",0
"EU Citizenship Report 2020",0
"Fair and simple taxation supporting the recovery strategy",0
"European Semester for economic policy coordination: annual sustainable growth survey 2022",1
"European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022",1
"Batteries and waste batteries",1
"Batteries and waste batteries",1
"The situation of journalists and human rights defenders in Mexico",0
"Myanmar, one year after the coup",0
"Destruction of cultural heritage in Nagorno-Karabakh",0
"EU Citizenship Report 2020",0
"Fair and simple taxation supporting the recovery strategy",0
"Tax-free shops situated in the French terminal of the Channel Tunnel",0
"Rates of value added tax",0
"Objection pursuant to Rule 112(2) and (3): Genetically modified cotton GHB811 (BCS-GH811-4)",1
"Objection pursuant to Rule 112(2) and (3): Genetically modified oilseed rape 73496 (DP-�73496-4)",1
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"Foreign interference in all democratic processes in the EU",0
"Citizenship and residence by investment schemes",0
"Engaging with citizens: the right to petition and refer to the European Ombudsman, the European Citizens' Initiative",0
"European Semester for economic policy coordination: annual sustainable growth survey 2022",1
"European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022",1
"Batteries and waste batteries",1
"General Union Environment Action Programme to 2030",1
"A new EU strategic framework on health and safety at work post 2020",0
"Setting up a special committee on COVID-19 pandemic: lessons learned and recommendations for the future",0
"Setting up a special committee on foreign interference in all democratic processes in the European Union, including disinformation",0
"Setting up a committee of inquiry to investigate the use of the Pegasus and equivalent surveillance spyware",0
"Gender mainstreaming in the European Parliament - annual report 2020",0
"EU Gender Action Plan III",0
"Rule of law and the consequences of the ECJ ruling",0
"European Withholding Tax framework",0
"Myanmar, one year after the coup",0
"Destruction of cultural heritage in Nagorno-Karabakh",0
"EU Citizenship Report 2020",0
"Fair and simple taxation supporting the recovery strategy",0
"European Semester for economic policy coordination: annual sustainable growth survey 2022",0
"European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022",0
"Batteries and waste batteries",1
"Batteries and waste batteries",1
"The situation of journalists and human rights defenders in Mexico",0
"Myanmar, one year after the coup",0
"Destruction of cultural heritage in Nagorno-Karabakh",0
"EU Citizenship Report 2020",0
"Fair and simple taxation supporting the recovery strategy",0
"Temporary trade liberalisation supplementing trade concessions applicable to Ukrainian products under EU/Ukraine Association Agreement",0
"Sicherung, Analyse und Archivierung von Beweismitteln im Zusammenhang mit V�lkermord, Verbrechen gegen die Menschlichkeit, Kriegsverbrechen und damit zusammenh�ngenden Straftaten durch Eurojust - C9-0155/2022",0
"Regulation (EU) 2016/1628: Extension of the empowerment to adopt delegated acts",0
"Commission's 2021 Rule of Law Report",0
"2021 Report on North Macedonia",0
"2021 Report on Albania",0
"Minimum level of taxation for multinational groups",0
"Establishing the European Education Area by 2025 - micro credentials, individual learning accounts and learning for a sustainable environment",1
"The fight against impunity for war crimes in Ukraine",0
"Social and economic consequences for the EU of the Russian war in Ukraine - reinforcing the EU's capacity to act",0
"European Withholding Tax framework",0
"Myanmar, one year after the coup",0
"Destruction of cultural heritage in Nagorno-Karabakh",0
"EU Citizenship Report 2020",0
"Fair and simple taxation supporting the recovery strategy",0
"European Semester for economic policy coordination: annual sustainable growth survey 2022",1
"European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022",1
"Batteries and waste batteries",1
"Batteries and waste batteries",1
"The situation of journalists and human rights defenders in Mexico",0
"Myanmar, one year after the coup",0
"Destruction of cultural heritage in Nagorno-Karabakh",0
"EU Citizenship Report 2020",0
"Fair and simple taxation supporting the recovery strategy",0
"Temporary trade liberalisation supplementing trade concessions applicable to Ukrainian products under EU/Ukraine Association Agreement",0
"Sicherung, Analyse und Archivierung von Beweismitteln im Zusammenhang mit V�lkermord, Verbrechen gegen die Menschlichkeit, Kriegsverbrechen und damit zusammenh�ngenden Straftaten durch Eurojust - C9-0155/2022",0
"Regulation (EU) 2016/1628: Extension of the empowerment to adopt delegated acts",0
"Commission's 2021 Rule of Law Report",0
"2021 Report on North Macedonia",0
"2021 Report on Albania",0
"Minimum level of taxation for multinational groups",0
"Establishing the European Education Area by 2025 - micro credentials, individual learning accounts and learning for a sustainable environment",1
"The fight against impunity for war crimes in Ukraine",0
"Social and economic consequences for the EU of the Russian war in Ukraine - reinforcing the EU's capacity to act",0
"European Withholding Tax framework",0
"Myanmar, one year after the coup",0
"Destruction of cultural heritage in Nagorno-Karabakh",0
"EU Citizenship Report 2020",0
"Fair and simple taxation supporting the recovery strategy",0
"European Semester for economic policy coordination: annual sustainable growth survey 2022",1
"European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022",1
"Batteries and waste batteries",1
"Batteries and waste batteries",1
